person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
89.0,4922349.0,32.6,5,24805.0,14.56,0.687,0,9.0,1.0,2067.0833333333335,146498.48214285713,2.957936757849401e-06,0.10112359550561797,0,0,1,0,0,0,0,1
81.0,5561821.0,5.2,3,2916.0,16.86,0.546,1,26.0,1.0,243.0,897067.9032258064,3.0313807237987838e-06,0.32098765432098764,0,0,1,0,0,0,0,1
76.0,3971454.0,51.6,4,9151.0,7.15,0.25,1,8.0,0.0,762.5833333333334,75502.927756654,1.8003477314989092e-06,0.10526315789473684,0,0,1,0,0,0,1,0
60.0,1203399.0,57.6,1,1729.0,10.65,0.117,0,10.0,0.0,144.08333333333334,20535.819112627985,8.849925211899618e-06,0.16666666666666666,0,0,1,0,1,0,0,0
73.0,2655813.0,69.8,2,2030.0,21.1,0.224,0,11.0,1.0,169.16666666666666,37511.48305084746,7.944833486079975e-06,0.1506849315068493,0,0,0,0,0,1,0,0
79.0,5126194.0,68.9,4,17336.0,14.21,0.735,1,18.0,1.0,1444.6666666666667,73336.1087267525,2.772036569034147e-06,0.22784810126582278,1,0,0,1,0,0,0,0
79.0,5946795.44,10.6,2,22880.0,19.69,0.689,0,23.0,1.0,1906.6666666666667,512654.7793103449,3.311026398610005e-06,0.2911392405063291,1,0,0,1,0,0,0,0
26.0,2848472.0,24.8,3,17463.0,8.2,0.572,0,14.0,1.0,1455.25,110405.89147286821,2.8787353785695e-06,0.5384615384615384,0,1,0,0,0,1,0,0
81.0,2564079.0,7.1,5,25779.0,22.12,0.1,0,8.0,1.0,2148.25,316552.962962963,8.626875916508065e-06,0.09876543209876543,0,0,0,1,0,0,0,0
99.0,4818647.0,56.0,3,26525.0,10.94,0.512,0,7.0,1.0,2210.4166666666665,84537.66666666667,2.2703463710152723e-06,0.0707070707070707,0,1,0,0,0,0,0,0
73.0,4928374.0,47.7,2,13777.0,15.99,0.364,1,13.0,1.0,1148.0833333333333,101198.64476386036,3.2444771349582775e-06,0.1780821917808219,1,0,0,0,0,0,1,0
96.0,1018391.0,3.1,3,27428.0,10.98,0.118,0,14.0,0.0,2285.6666666666665,248388.04878048782,1.078170291989725e-05,0.14583333333333334,0,0,0,0,0,1,0,0
89.0,477006.0,70.2,4,7409.0,13.15,0.425,1,13.0,1.0,617.4166666666666,6699.5224719101125,2.7567729614030822e-05,0.14606741573033707,0,0,0,0,0,1,0,0
63.0,5588581.0,62.3,4,28569.0,15.98,0.283,1,16.0,1.0,2380.75,88287.21958925751,2.8594015440768337e-06,0.25396825396825395,1,0,0,0,0,0,0,1
75.0,77568.0,63.5,3,12498.0,21.85,0.741,1,12.0,1.0,1041.5,1202.6046511627908,0.000281684693627609,0.16,0,0,1,0,1,0,0,0
87.0,475678.0,63.0,4,9340.0,5.53,0.829,1,26.0,1.0,778.3333333333334,7432.46875,1.162548693551744e-05,0.2988505747126437,0,0,1,0,0,0,0,1
52.0,2986885.0,38.3,1,7544.0,9.23,0.466,0,10.0,1.0,628.6666666666666,76002.16284987278,3.0901748509986655e-06,0.19230769230769232,0,0,0,1,0,0,0,0
89.0,222547.0,86.8,6,27587.0,6.63,0.024,1,25.0,0.0,2298.9166666666665,2534.703872437358,2.979132591620684e-05,0.2808988764044944,1,0,0,0,1,0,0,0
81.0,5793654.0,9.9,3,26092.0,21.05,0.114,0,9.0,1.0,2174.3333333333335,531527.8899082568,3.6332850333684007e-06,0.1111111111111111,0,0,1,0,0,0,0,0
34.0,3862804.0,33.3,1,33356.0,7.96,0.352,1,11.0,1.0,2779.6666666666665,112618.19241982508,2.060678703688123e-06,0.3235294117647059,0,0,0,0,0,0,0,0
67.0,2329452.0,36.5,1,22121.0,20.25,0.386,1,10.0,1.0,1843.4166666666667,62118.72,8.693027934025713e-06,0.14925373134328357,0,0,1,1,0,0,0,0
90.0,5946795.44,44.3,5,7077.0,7.74,0.365,1,29.0,1.0,589.75,131275.83752759383,1.3015411033642173e-06,0.32222222222222224,0,1,0,1,0,0,0,0
45.0,932252.0,8.8,3,17705.0,21.46,0.524,0,15.0,1.0,1475.4166666666667,95127.75510204081,2.3019502216672943e-05,0.3333333333333333,0,0,1,0,0,0,0,1
76.0,78231.0,42.0,1,2453.0,19.69,0.788,0,10.0,1.0,204.41666666666666,1819.3255813953488,0.0002516872890888639,0.13157894736842105,0,0,0,1,0,0,0,0
81.0,5550686.0,57.1,6,5463.0,12.92,0.065,1,18.0,1.0,455.25,95536.76419965576,2.32763980386572e-06,0.2222222222222222,1,0,0,0,0,0,0,0
81.0,4149466.0,33.5,1,11945.0,12.62,0.027,1,16.0,1.0,995.4166666666666,120274.37681159421,3.0413544679352793e-06,0.19753086419753085,0,0,1,0,0,0,1,0
56.0,3117534.0,40.7,7,13420.0,22.9,0.055,1,27.0,1.0,1118.3333333333333,74761.0071942446,7.345547042775783e-06,0.48214285714285715,0,0,0,0,0,0,0,1
68.0,2802610.0,41.0,6,6060.0,13.46,0.304,1,18.0,1.0,505.0,66728.80952380953,4.802664372615394e-06,0.2647058823529412,1,0,0,1,0,0,0,0
81.0,3175856.0,69.5,4,15889.0,17.46,0.8,0,22.0,1.0,1324.0833333333333,45047.602836879436,5.497728644583179e-06,0.2716049382716049,0,0,1,0,0,0,0,1
80.0,1666918.0,6.1,2,29129.0,10.35,0.45,0,21.0,1.0,2427.4166666666665,234777.18309859157,6.209059948323824e-06,0.2625,0,0,1,1,0,0,0,0
87.0,4381987.0,36.4,5,15384.0,10.13,0.805,1,4.0,1.0,1282.0,117165.42780748663,2.3117361343755395e-06,0.04597701149425287,0,0,1,0,1,0,0,0
90.0,4730429.0,37.7,7,6056.0,19.32,0.162,1,12.0,1.0,504.6666666666667,122233.30749354004,4.084195305712166e-06,0.13333333333333333,0,0,1,0,0,0,0,0
100.0,3004264.0,51.4,6,14148.0,12.59,0.417,0,25.0,1.0,1179.0,57333.282442748095,4.190708875548595e-06,0.25,0,0,0,0,1,0,0,0
80.0,3518674.0,14.1,1,22304.0,6.13,0.813,1,13.0,1.0,1858.6666666666667,233024.76821192054,1.7421330472407938e-06,0.1625,1,0,0,1,0,0,0,0
77.0,222168.0,71.5,7,7397.0,20.74,0.454,0,9.0,1.0,616.4166666666666,3064.386206896552,9.335235788971458e-05,0.11688311688311688,1,0,0,0,1,0,0,0
60.0,72197.95,36.1,1,6338.0,21.58,0.017,0,7.0,1.0,528.1666666666666,1946.0363881401615,0.000298896313589048,0.11666666666666667,0,0,1,0,0,0,1,0
68.0,2871543.0,50.6,6,14906.0,8.2,0.109,0,24.0,0.0,1242.1666666666667,55650.058139534885,2.8556066004908857e-06,0.35294117647058826,1,0,0,0,0,0,1,0
89.0,5136928.0,82.0,6,12013.0,19.82,0.751,1,8.0,1.0,1001.0833333333334,61890.698795180724,3.858336371789449e-06,0.0898876404494382,1,0,0,0,0,0,1,0
89.0,719003.0,35.1,5,23172.0,11.94,0.538,0,2.0,1.0,1931.0,19916.980609418282,1.6606305389121618e-05,0.02247191011235955,1,0,0,0,0,1,0,0
84.0,2279598.0,16.1,7,32791.0,6.34,0.151,0,16.0,0.0,2732.5833333333335,133309.8245614035,2.7811909024350336e-06,0.19047619047619047,0,0,0,0,0,1,0,0
93.0,4896571.0,81.1,3,22317.0,12.53,0.202,0,30.0,1.0,1859.75,59641.54689403167,2.5589330658264595e-06,0.3225806451612903,0,0,0,0,0,1,0,0
76.0,5946795.44,45.4,6,15244.0,17.61,0.534,0,16.0,1.0,1270.3333333333333,128163.69482758622,2.961258246801533e-06,0.21052631578947367,0,0,0,0,0,1,0,0
85.0,1773107.0,12.1,5,31655.0,12.87,0.438,0,13.0,1.0,2637.9166666666665,135351.67938931298,7.258441110186181e-06,0.15294117647058825,0,0,0,0,0,0,0,0
93.0,72197.95,70.3,7,21521.0,7.06,0.22,1,10.0,0.0,1793.4166666666667,1012.5939691444601,9.7785355604202e-05,0.10752688172043011,0,0,1,0,1,0,0,0
35.0,2574348.0,19.7,2,13687.0,11.77,0.113,0,28.0,1.0,1140.5833333333333,124364.63768115942,4.572029666529286e-06,0.8,0,0,1,0,1,0,0,0
70.0,4658126.0,46.9,3,16875.0,22.29,0.162,0,26.0,1.0,1406.25,97246.88935281837,4.7851851183962996e-06,0.37142857142857144,0,1,0,1,0,0,0,0
95.0,5708571.0,78.0,6,18139.0,22.09,0.418,1,16.0,1.0,1511.5833333333333,72260.39240506329,3.869619232270347e-06,0.16842105263157894,0,1,0,0,0,1,0,0
57.0,741197.0,28.7,3,4676.0,6.39,0.3,1,5.0,0.0,389.6666666666667,24956.12794612795,8.621178146730023e-06,0.08771929824561403,0,0,1,1,0,0,0,0
79.0,3812282.0,60.2,4,26980.0,18.09,0.72,1,22.0,1.0,2248.3333333333335,62292.189542483655,4.745188119559855e-06,0.27848101265822783,0,0,0,1,0,0,0,0
78.0,649649.0,48.1,2,32000.0,6.54,0.469,0,2.0,1.0,2666.6666666666665,13231.140529531567,1.0066959131840222e-05,0.02564102564102564,0,0,0,0,1,0,0,0
29.0,216986.0,11.0,5,5737.0,16.01,0.709,0,25.0,1.0,478.0833333333333,18082.166666666668,7.37832220363432e-05,0.8620689655172413,0,0,1,0,0,1,0,0
83.0,3642236.0,60.9,6,1290.0,11.95,0.297,0,24.0,1.0,107.5,58840.64620355412,3.2809506904685224e-06,0.2891566265060241,0,1,0,0,0,0,0,0
82.0,3406155.0,58.3,1,13567.0,19.67,0.127,0,12.0,1.0,1130.5833333333333,57439.3760539629,5.774838263426573e-06,0.14634146341463414,1,0,0,0,0,0,0,0
45.0,2807089.0,15.6,1,24404.0,19.97,0.097,0,22.0,1.0,2033.6666666666667,169101.7469879518,7.114128866548631e-06,0.4888888888888889,0,0,0,0,1,0,0,0
87.0,2379163.0,47.4,2,21246.0,9.27,0.766,1,12.0,1.0,1770.5,49156.260330578516,3.896326608842434e-06,0.13793103448275862,0,0,0,0,0,0,0,0
81.0,3736517.0,65.2,1,31904.0,10.97,0.783,0,7.0,1.0,2658.6666666666665,56442.85498489426,2.935888439450847e-06,0.08641975308641975,0,0,1,0,0,0,1,0
98.0,1703547.0,90.8,1,9112.0,12.78,0.217,1,22.0,1.0,759.3333333333334,18557.156862745098,7.501989964474144e-06,0.22448979591836735,1,0,0,0,0,0,0,0
77.0,4938349.0,69.5,1,31338.0,20.74,0.093,0,29.0,1.0,2611.5,70047.5035460993,4.199783328439661e-06,0.37662337662337664,1,0,0,1,0,0,0,0
82.0,1680079.0,4.9,1,24236.0,7.96,0.808,1,20.0,1.0,2019.6666666666667,284759.1525423729,4.7378696252559406e-06,0.24390243902439024,1,0,0,0,0,0,1,0
85.0,626995.0,58.9,3,9521.0,17.14,0.826,1,2.0,1.0,793.4166666666666,10467.36227045075,2.7336697522791216e-05,0.023529411764705882,1,0,0,1,0,0,0,0
91.0,1280120.0,39.6,3,12521.0,22.22,0.793,0,8.0,1.0,1043.4166666666667,31530.049261083743,1.735773415169347e-05,0.08791208791208792,0,1,0,0,1,0,0,0
61.0,4465918.0,11.8,4,26678.0,16.76,0.071,0,16.0,1.0,2223.1666666666665,348899.84375,3.7528669910941065e-06,0.26229508196721313,0,0,1,0,0,0,0,1
58.0,960011.0,35.0,1,10986.0,11.68,0.642,1,13.0,1.0,915.5,26666.972222222223,1.2166514585234351e-05,0.22413793103448276,0,0,1,1,0,0,0,0
69.0,1270571.0,19.5,5,6687.0,14.555,0.372,0,8.0,1.0,557.25,61979.07317073171,1.1455470449529818e-05,0.11594202898550725,1,0,0,0,0,0,0,0
62.0,1765126.0,6.4,7,8995.0,22.9,0.242,0,3.0,1.0,749.5833333333334,238530.54054054053,1.2973570740235688e-05,0.04838709677419355,0,0,0,0,0,1,0,0
38.0,4114993.0,29.6,5,10385.0,19.53,0.636,0,30.0,1.0,865.4166666666666,134476.8954248366,4.746057952939908e-06,0.7894736842105263,0,1,0,0,0,0,1,0
88.0,297313.0,84.1,4,19200.0,16.62,0.34,0,30.0,1.0,1600.0,3493.6897767332553,5.590049577214662e-05,0.3409090909090909,0,1,0,0,0,0,0,0
70.0,5816809.0,10.5,7,15518.0,11.89,0.736,0,17.0,1.0,1293.1666666666667,505809.47826086957,2.044075704724755e-06,0.24285714285714285,1,0,0,0,0,0,0,0
93.0,3950617.0,8.6,2,7614.0,11.99,0.423,0,8.0,1.0,634.5,411522.6041666667,3.0349681999120136e-06,0.08602150537634409,0,0,0,0,0,1,0,0
27.0,5052336.0,5.9,5,7074.0,11.37,0.179,0,24.0,1.0,589.5,732222.6086956521,2.250443705556458e-06,0.8888888888888888,1,0,0,0,0,0,1,0
43.0,5874787.0,7.5,6,25496.0,21.24,0.492,1,20.0,1.0,2124.6666666666665,691151.4117647059,3.6154496128200707e-06,0.46511627906976744,1,0,0,1,0,0,0,0
91.0,4689942.0,49.4,4,21623.0,22.57,0.295,1,5.0,1.0,1801.9166666666667,93054.40476190476,4.812425225637071e-06,0.054945054945054944,0,0,1,0,0,0,0,1
66.0,5587161.0,53.5,6,22122.0,17.99,0.116,1,15.0,1.0,1843.5,102516.71559633028,3.219881578518754e-06,0.22727272727272727,0,1,0,1,0,0,0,0
61.0,274001.0,59.5,7,19612.0,17.13,0.787,0,25.0,1.0,1634.3333333333333,4528.94214876033,6.251779184093547e-05,0.4098360655737705,0,1,0,0,0,0,0,0
79.0,5913860.0,26.9,7,9624.0,9.82,0.205,0,28.0,0.0,802.0,211966.3082437276,1.660505716992672e-06,0.35443037974683544,0,0,1,0,1,0,0,0
89.0,4621631.0,68.7,4,10887.0,16.68,0.561,1,23.0,1.0,907.25,66307.47489239599,3.609114702338914e-06,0.25842696629213485,0,1,0,0,0,0,1,0
99.0,5861109.0,88.7,1,7621.0,8.79,0.613,1,30.0,1.0,635.0833333333334,65341.23745819398,1.4997159241167626e-06,0.30303030303030304,0,0,0,1,0,0,0,0
22.0,786409.0,18.5,2,2930.0,6.79,0.594,0,18.0,1.0,244.16666666666666,40328.666666666664,8.634173014076626e-06,0.8181818181818182,0,0,1,0,0,0,1,0
22.0,2445724.0,20.5,1,12381.0,10.48,0.23,0,16.0,0.0,1031.75,113754.6046511628,4.285027956945283e-06,0.7272727272727273,0,0,0,0,0,0,0,1
46.0,4848636.0,27.4,5,17417.0,16.64,0.476,1,15.0,1.0,1451.4166666666667,170726.61971830987,3.431892302929669e-06,0.32608695652173914,1,0,0,0,1,0,0,0
52.0,3178209.0,46.0,6,3478.0,6.39,0.228,0,4.0,0.0,289.8333333333333,67621.46808510639,2.010565695784734e-06,0.07692307692307693,0,0,0,0,1,0,0,0
27.0,2024880.0,26.3,6,23984.0,22.26,0.118,0,16.0,1.0,1998.6666666666667,74171.42857142857,1.099323861500997e-05,0.5925925925925926,0,0,0,1,0,0,0,0
81.0,2420338.0,28.0,5,18648.0,20.16,0.01,1,3.0,1.0,1554.0,83459.93103448275,8.329411706376669e-06,0.037037037037037035,1,0,0,1,0,0,0,0
81.0,2785460.0,30.8,7,31177.0,13.0,0.355,0,28.0,1.0,2598.0833333333335,87593.08176100628,4.667091012941844e-06,0.345679012345679,0,0,1,0,0,0,0,1
89.0,4267397.0,48.0,3,7553.0,8.13,0.151,1,24.0,0.0,629.4166666666666,87089.73469387754,1.9051421967203437e-06,0.2696629213483146,0,1,0,1,0,0,0,0
38.0,5628066.0,13.4,3,18622.0,8.67,0.72,0,3.0,1.0,1551.8333333333333,390837.9166666667,1.5404933878718927e-06,0.07894736842105263,1,0,0,0,0,0,1,0
28.0,2360068.0,5.6,4,11256.0,17.02,0.774,0,22.0,1.0,938.0,357586.0606060606,7.211653557586663e-06,0.7857142857142857,0,1,0,0,1,0,0,0
31.0,2142421.0,24.8,1,25574.0,6.44,0.048,0,27.0,0.0,2131.1666666666665,83039.57364341085,3.0059437403088656e-06,0.8709677419354839,0,0,1,0,0,1,0,0
35.0,289291.0,6.1,1,10376.0,11.3,0.417,1,26.0,1.0,864.6666666666666,40745.211267605635,3.906087966483691e-05,0.7428571428571429,0,0,1,0,0,0,0,1
82.0,1653959.0,50.0,7,5666.0,17.27,0.024,0,4.0,1.0,472.1666666666667,32430.56862745098,1.0441606810321894e-05,0.04878048780487805,0,0,1,0,0,0,0,1
40.0,3773484.0,11.4,6,26215.0,6.53,0.436,0,22.0,1.0,2184.5833333333335,304313.2258064516,1.7304958148766988e-06,0.55,0,0,1,0,0,0,0,0
53.0,1439367.0,6.9,4,11890.0,18.01,0.51,1,21.0,1.0,990.8333333333334,182198.35443037972,1.2512436013583741e-05,0.39622641509433965,0,0,1,0,0,0,1,0
47.0,3725040.0,10.3,2,1207.0,11.52,0.822,1,7.0,1.0,100.58333333333333,329649.55752212385,3.0925834104913206e-06,0.14893617021276595,0,0,1,0,0,0,0,1
78.0,1609196.0,2.6,7,17451.0,11.95,0.439,1,23.0,1.0,1454.25,446998.8888888889,7.426064055550687e-06,0.2948717948717949,1,0,0,0,0,1,0,0
44.0,1049851.0,14.9,7,34296.0,6.49,0.03,1,3.0,0.0,2858.0,66028.36477987422,6.181823723724868e-06,0.06818181818181818,0,0,1,0,0,1,0,0
87.0,2668921.0,26.8,3,23453.0,7.8,0.75,1,17.0,1.0,1954.4166666666667,96004.35251798561,2.9225282717141976e-06,0.19540229885057472,0,1,0,0,0,1,0,0
28.0,4472262.0,0.7,7,25254.0,7.89,0.664,1,8.0,1.0,2104.5,2630742.3529411764,1.7642075164184217e-06,0.2857142857142857,0,0,0,1,0,0,0,0
79.0,988588.0,63.5,7,26826.0,17.58,0.634,0,3.0,1.0,2235.5,15326.945736434109,1.7782920910509827e-05,0.0379746835443038,0,0,1,0,0,0,1,0
63.0,4453399.0,11.7,1,4677.0,6.81,0.655,0,22.0,1.0,389.75,350661.3385826772,1.5291687250190865e-06,0.3492063492063492,1,0,0,0,1,0,0,0
30.0,485632.0,2.4,5,33452.0,8.69,0.034,0,29.0,0.0,2787.6666666666665,142832.9411764706,1.7894171112753868e-05,0.9666666666666667,0,0,0,1,0,0,0,0
85.0,1313752.0,13.6,3,5478.0,17.59,0.165,0,7.0,1.0,456.5,89983.01369863014,1.338912261285036e-05,0.08235294117647059,1,0,0,1,0,0,0,0
92.0,4054807.0,89.4,6,12377.0,5.59,0.417,0,11.0,1.0,1031.4166666666667,44854.05973451327,1.3786102819171708e-06,0.11956521739130435,1,0,0,0,0,0,0,0
95.0,72197.95,44.7,6,12206.0,20.54,0.1,0,19.0,1.0,1017.1666666666666,1579.823851203501,0.00028449167197029874,0.2,0,0,0,0,0,0,0,1
49.0,5027905.0,36.7,3,22815.0,10.08,0.693,1,22.0,1.0,1901.25,133366.18037135276,2.0048107502407565e-06,0.4489795918367347,1,0,0,0,0,1,0,0
40.0,1879530.0,34.0,6,10109.0,14.95,0.236,1,7.0,1.0,842.4166666666666,53700.857142857145,7.954111956653016e-06,0.175,0,0,0,0,0,0,1,0
81.0,571827.0,19.9,2,16768.0,15.89,0.489,0,4.0,1.0,1397.3333333333333,27360.14354066986,2.7788076134781787e-05,0.04938271604938271,0,0,1,1,0,0,0,0
53.0,5351723.0,42.2,3,10327.0,15.06,0.565,0,4.0,1.0,860.5833333333334,123882.47685185184,2.814046464279548e-06,0.07547169811320754,0,0,0,0,1,0,0,0
60.0,2030182.0,23.8,7,11438.0,10.07,0.799,1,17.0,1.0,953.1666666666666,81862.17741935483,4.96014398701989e-06,0.2833333333333333,0,1,0,0,1,0,0,0
70.0,4642246.0,24.4,5,33562.0,8.31,0.29,1,7.0,0.0,2796.8333333333335,182765.5905511811,1.7900813980815757e-06,0.1,0,0,0,0,0,0,0,1
77.0,2535196.0,25.4,4,2085.0,14.555,0.601,0,10.0,1.0,173.75,96030.15151515152,5.741171198924581e-06,0.12987012987012986,0,1,0,0,0,0,0,0
94.0,5946795.44,17.8,5,11041.0,18.75,0.798,1,30.0,1.0,920.0833333333334,316318.9063829787,3.1529580992350227e-06,0.3191489361702128,0,0,0,0,1,0,0,0
76.0,3204090.0,14.8,2,5927.0,6.43,0.445,0,8.0,1.0,493.9166666666667,202790.5063291139,2.0068094195826523e-06,0.10526315789473684,0,0,1,0,0,0,0,1
67.0,2094053.0,0.0,7,23696.0,15.75,0.385,1,7.0,1.0,1974.6666666666667,2094053.0,7.521296012423748e-06,0.1044776119402985,0,0,1,0,0,0,0,0
41.0,4379717.0,2.3,4,16120.0,18.79,0.033,0,13.0,1.0,1343.3333333333333,1327186.9696969697,4.290230558223155e-06,0.3170731707317073,1,0,0,0,0,0,0,0
88.0,5611423.0,85.0,7,31570.0,14.59,0.241,1,30.0,1.0,2630.8333333333335,65249.104651162794,2.6000530346664235e-06,0.3409090909090909,0,1,0,0,0,0,0,0
54.0,5078596.0,20.0,6,6199.0,22.61,0.426,1,10.0,1.0,516.5833333333334,241837.90476190476,4.4520169645278015e-06,0.18518518518518517,1,0,0,0,1,0,0,0
53.0,5045126.0,33.9,6,15489.0,12.82,0.33,0,26.0,1.0,1290.75,144559.48424068769,2.5410658641497033e-06,0.49056603773584906,0,0,1,0,0,0,1,0
85.0,1254469.0,47.0,5,14301.0,20.99,0.469,1,16.0,1.0,1191.75,26134.770833333332,1.6732165775187928e-05,0.18823529411764706,0,0,0,0,1,0,0,0
59.0,5884180.0,30.0,2,5247.0,21.19,0.059,1,21.0,1.0,437.25,189812.25806451612,3.6011808610238197e-06,0.3559322033898305,0,0,1,1,0,0,0,0
89.0,1592858.0,19.5,3,3428.0,6.7,0.006,0,2.0,0.0,285.6666666666667,77700.39024390244,4.206273122730888e-06,0.02247191011235955,1,0,0,1,0,0,0,0
92.0,1022543.0,72.9,5,28679.0,13.38,0.006,1,8.0,1.0,2389.9166666666665,13836.847090663057,1.3085011500727599e-05,0.08695652173913043,0,0,1,0,1,0,0,0
82.0,1125889.0,48.8,1,16536.0,12.02,0.582,0,27.0,1.0,1378.0,22608.212851405624,1.0675998543374575e-05,0.32926829268292684,1,0,0,0,0,0,1,0
86.0,753211.0,62.4,3,29200.0,12.22,0.427,1,12.0,1.0,2433.3333333333335,11880.299684542588,1.622385198323978e-05,0.13953488372093023,0,0,1,0,0,0,1,0
77.0,3635453.0,22.0,2,29920.0,12.71,0.319,1,7.0,1.0,2493.3333333333335,158063.1739130435,3.496124555557573e-06,0.09090909090909091,0,0,0,1,0,0,0,0
66.0,1997384.0,46.3,3,28350.0,16.68,0.83,0,19.0,1.0,2362.5,42227.99154334038,8.350918826365473e-06,0.2878787878787879,0,0,1,0,0,0,0,1
57.0,5342938.0,24.6,5,11670.0,13.03,0.105,0,24.0,1.0,972.5,208708.515625,2.4387326900045086e-06,0.42105263157894735,0,0,1,0,0,0,1,0
81.0,4807958.0,75.5,7,25906.0,18.15,0.829,1,13.0,1.0,2158.8333333333335,62849.124183006534,3.7749905937217847e-06,0.16049382716049382,1,0,0,0,0,1,0,0
40.0,541691.0,26.3,5,1566.0,8.84,0.668,1,10.0,1.0,130.5,19842.161172161173,1.6319236761849906e-05,0.25,0,1,0,0,0,0,1,0
72.0,481843.0,39.1,4,4614.0,22.26,0.188,0,28.0,1.0,384.5,12016.034912718203,4.619752451000739e-05,0.3888888888888889,0,0,1,0,0,0,1,0
65.0,4533943.0,18.3,2,28654.0,11.19,0.656,0,22.0,1.0,2387.8333333333335,234919.32642487047,2.4680498921027697e-06,0.3384615384615385,0,1,0,0,0,0,0,1
36.0,1829260.0,9.6,1,28218.0,10.45,0.451,0,30.0,1.0,2351.5,172571.69811320756,5.712689441255239e-06,0.8333333333333334,0,0,1,0,0,0,1,0
96.0,1216980.0,84.6,2,16424.0,10.07,0.243,0,7.0,0.0,1368.6666666666667,14217.056074766357,8.274574541426695e-06,0.07291666666666667,0,0,1,0,0,1,0,0
65.0,1876508.0,60.5,1,10174.0,10.84,0.776,0,22.0,1.0,847.8333333333334,30512.325203252032,5.776684257842622e-06,0.3384615384615385,0,0,1,1,0,0,0,0
91.0,148375.0,41.7,1,29684.0,17.14,0.368,0,3.0,1.0,2473.6666666666665,3474.8243559718967,0.00011551733433978542,0.03296703296703297,0,0,1,0,0,0,0,0
81.0,5717948.0,69.6,3,26059.0,21.92,0.726,1,21.0,1.0,2171.5833333333335,80990.76487252125,3.833542411798357e-06,0.25925925925925924,1,0,0,0,0,0,0,1
54.0,4233491.0,35.8,1,15844.0,10.4,0.461,0,11.0,1.0,1320.3333333333333,115040.51630434784,2.4566008392126405e-06,0.2037037037037037,0,0,1,0,0,0,0,1
81.0,5187584.0,14.4,3,31717.0,17.47,0.608,1,28.0,1.0,2643.0833333333335,336856.1038961039,3.367655662509626e-06,0.345679012345679,0,0,0,0,0,1,0,0
44.0,1898420.0,17.2,2,20492.0,15.44,0.142,1,8.0,1.0,1707.6666666666667,104308.79120879121,8.13307480269129e-06,0.18181818181818182,1,0,0,0,1,0,0,0
41.0,3688032.0,7.6,6,22336.0,5.45,0.535,0,5.0,1.0,1861.3333333333333,428840.93023255817,1.4777525038414788e-06,0.12195121951219512,1,0,0,0,0,0,0,1
70.0,1284896.0,68.1,6,2736.0,6.52,0.528,1,30.0,1.0,228.0,18594.732272069465,5.074336697805349e-06,0.42857142857142855,1,0,0,0,1,0,0,0
38.0,4150226.0,37.2,4,14939.0,15.87,0.274,0,24.0,1.0,1244.9166666666667,108644.65968586387,3.823887223518135e-06,0.631578947368421,0,0,0,0,0,0,0,1
92.0,5652257.0,36.4,1,5215.0,16.06,0.078,0,27.0,1.0,434.5833333333333,151129.86631016043,2.841342344953114e-06,0.29347826086956524,1,0,0,0,0,0,0,0
97.0,3511145.0,8.8,1,32925.0,15.74,0.451,0,19.0,1.0,2743.75,358280.1020408163,4.482866847462339e-06,0.1958762886597938,0,0,1,0,0,0,0,1
82.0,1782244.0,33.0,2,17742.0,16.37,0.007,1,6.0,1.0,1478.5,52418.94117647059,9.185044704852588e-06,0.07317073170731707,0,1,0,0,0,1,0,0
92.0,3906216.0,9.9,4,19324.0,21.28,0.08,0,10.0,1.0,1610.3333333333333,358368.44036697247,5.447726022389437e-06,0.10869565217391304,0,1,0,0,0,0,0,0
66.0,4754411.0,59.9,2,15936.0,6.44,0.341,0,16.0,1.0,1328.0,78069.14614121511,1.354531327953909e-06,0.24242424242424243,0,0,0,0,0,0,0,1
57.0,5608297.0,48.6,7,9751.0,22.92,0.261,0,4.0,1.0,812.5833333333334,113070.50403225806,4.086801378956682e-06,0.07017543859649122,0,0,0,0,0,1,0,0
72.0,2082937.0,41.0,1,9448.0,16.83,0.471,1,9.0,1.0,787.3333333333334,49593.73809523809,8.079933248133164e-06,0.125,0,0,0,0,0,1,0,0
80.0,3745372.0,41.6,7,23378.0,20.45,0.247,1,20.0,1.0,1948.1666666666667,87919.53051643193,5.460070332113784e-06,0.25,0,1,0,1,0,0,0,0
55.0,531340.0,24.2,4,687.0,12.82,0.772,0,12.0,1.0,57.25,21084.920634920636,2.4127631784484918e-05,0.21818181818181817,0,0,0,0,0,0,0,0
100.0,2059397.0,18.0,1,21462.0,15.27,0.306,1,29.0,1.0,1788.5,108389.31578947368,7.4147882050968294e-06,0.29,1,0,0,0,0,0,0,1
94.0,4155951.0,36.0,1,31275.0,15.9,0.712,1,23.0,1.0,2606.25,112323.0,3.825838219498204e-06,0.24468085106382978,0,1,0,0,0,1,0,0
72.0,3159200.0,49.5,4,15176.0,17.51,0.692,0,18.0,1.0,1264.6666666666667,62558.41584158416,5.542540661388751e-06,0.25,1,0,0,1,0,0,0,0
